DeviceId,"Explanation.explanation","Explanation.durationMs"
"fd42def0-6f8f-44cf-92b5-35b1d7c385ab","USER_COUNT_EXPLANATION_SHORT",3935
"c5fca519-d0f2-4da1-ae5d-491af3d08d53","USER_COUNT_EXPLANATION_SHORT",1727
"c5fca519-d0f2-4da1-ae5d-491af3d08d53","USER_COUNT_EXPLANATION_LONG",1723
"c5fca519-d0f2-4da1-ae5d-491af3d08d53","USER_COUNT_EXPLANATION_SHORT",2929
"c5fca519-d0f2-4da1-ae5d-491af3d08d53","USER_COUNT_EXPLANATION_SHORT",2659
"3ed6374a-26f0-45f4-bc46-63fe0f71d233","USER_COUNT_EXPLANATION_SHORT",11195
"3ed6374a-26f0-45f4-bc46-63fe0f71d233","USER_COUNT_EXPLANATION_LONG",11190
"a8c926e5-1460-4769-8d81-a578af6f9f6e","USER_COUNT_EXPLANATION_LONG",2492
"a8c926e5-1460-4769-8d81-a578af6f9f6e","USER_COUNT_EXPLANATION_SHORT",2495
"9973665a-e317-4d06-a57c-c8044d0325e3","USER_COUNT_EXPLANATION_SHORT",6588
"0af353db-2a5b-4f4f-9a2f-41311564c37f","USER_COUNT_EXPLANATION_SHORT",2282
"0af353db-2a5b-4f4f-9a2f-41311564c37f","USER_COUNT_EXPLANATION_LONG",2280
"735980cf-89bc-425d-a0ab-3d4afa3e2cd0","USER_COUNT_EXPLANATION_SHORT",8928
"735980cf-89bc-425d-a0ab-3d4afa3e2cd0","USER_COUNT_EXPLANATION_LONG",8925
"16581c2c-329b-4c32-9d4d-5bc69fbf2215","USER_COUNT_EXPLANATION_SHORT",2732
"16581c2c-329b-4c32-9d4d-5bc69fbf2215","USER_COUNT_EXPLANATION_SHORT",1364
"16581c2c-329b-4c32-9d4d-5bc69fbf2215","USER_COUNT_EXPLANATION_SHORT",27814
"16581c2c-329b-4c32-9d4d-5bc69fbf2215","USER_COUNT_EXPLANATION_LONG",27806
"1fae8bb5-a032-443b-a411-10018652088e","USER_COUNT_EXPLANATION_SHORT",10558
"1fae8bb5-a032-443b-a411-10018652088e","USER_COUNT_EXPLANATION_LONG",10555
"334f325a-ab72-4926-a6f1-49a8fdd81175","USER_COUNT_EXPLANATION_SHORT",7616
"334f325a-ab72-4926-a6f1-49a8fdd81175","USER_COUNT_EXPLANATION_LONG",7593
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_SHORT",8186
"d2d1399b-acc4-4a7b-96ca-98790d3a0ff2","USER_COUNT_EXPLANATION_SHORT",3593
"a9b52a4c-3030-4047-97c1-9a1228455912","USER_COUNT_EXPLANATION_SHORT",7000
"a9b52a4c-3030-4047-97c1-9a1228455912","USER_COUNT_EXPLANATION_LONG",6991
"a1d37e52-263b-4c08-9947-5381c4e04e77","USER_COUNT_EXPLANATION_SHORT",12621
"797daecb-3c90-4130-8171-92fa81a64b91","USER_COUNT_EXPLANATION_SHORT",2261
"797daecb-3c90-4130-8171-92fa81a64b91","USER_COUNT_EXPLANATION_LONG",2253
"797daecb-3c90-4130-8171-92fa81a64b91","USER_COUNT_EXPLANATION_SHORT",4663
"9dac9cd6-da12-48d6-ae5f-c070061b100c","USER_COUNT_EXPLANATION_SHORT",10924
"2f829f5c-5474-4545-9cf5-9c3f157a8692","USER_COUNT_EXPLANATION_SHORT",8946
"d78a014b-e427-4fc2-bad9-0c3553aba96c","USER_COUNT_EXPLANATION_SHORT",8957
"05164397-549f-4691-8547-291502f86ea3","USER_COUNT_EXPLANATION_SHORT",2128
"876447a0-004a-4380-aa72-5146d9eeea9f","USER_COUNT_EXPLANATION_SHORT",3725
"0eb4aa1a-b646-4f29-99a4-f3c98e9828bf","USER_COUNT_EXPLANATION_SHORT",8993
"0eb4aa1a-b646-4f29-99a4-f3c98e9828bf","USER_COUNT_EXPLANATION_LONG",8962
"19d7ad35-beb7-4e8e-a755-ed1cd01bb31c","USER_COUNT_EXPLANATION_SHORT",7265
"19d7ad35-beb7-4e8e-a755-ed1cd01bb31c","USER_COUNT_EXPLANATION_LONG",7261
"0b86f7a8-0ad8-40db-b031-4894b44320b6","USER_COUNT_EXPLANATION_SHORT",13672
"4c46a949-e685-488e-9f52-a9dae5bbb467","USER_COUNT_EXPLANATION_SHORT",8787
"789dc349-c741-4d1c-b44a-d795c594cce7","USER_COUNT_EXPLANATION_SHORT",13815
"789dc349-c741-4d1c-b44a-d795c594cce7","USER_COUNT_EXPLANATION_LONG",13813
"bccb68ad-6b17-410c-9c65-ccad9cc860c9","USER_COUNT_EXPLANATION_SHORT",9994
"19d7ad35-beb7-4e8e-a755-ed1cd01bb31c","USER_COUNT_EXPLANATION_SHORT",10403
"19d7ad35-beb7-4e8e-a755-ed1cd01bb31c","USER_COUNT_EXPLANATION_LONG",10398
"45b592f8-3a14-40d0-b8fe-958f13d93f93","USER_COUNT_EXPLANATION_SHORT",6055
"9df0bc88-4e18-41a3-9cce-9b74ffdcf1aa","USER_COUNT_EXPLANATION_SHORT",4786
"9b921eca-1829-4144-9fbb-365dca34c741","USER_COUNT_EXPLANATION_SHORT",5751
"deb993bf-a574-4c9b-b109-a3fc8c5771dc","USER_COUNT_EXPLANATION_SHORT",2551
"deb993bf-a574-4c9b-b109-a3fc8c5771dc","USER_COUNT_EXPLANATION_SHORT",13966
"fb6ff369-7ef2-43cb-b0f8-1bafa0c1db8e","USER_COUNT_EXPLANATION_SHORT",18581
"1d4085e8-d6e3-499f-835e-4d160c786bde","USER_COUNT_EXPLANATION_SHORT",9968
"0759acfe-f48e-495e-afb6-a65af6bc10ad","USER_COUNT_EXPLANATION_SHORT",3624
"4f33f8c3-d021-4380-b19f-5afa23d9fefe","USER_COUNT_EXPLANATION_SHORT",6906
"48dde39e-4a65-42bc-8c31-7cc42e1b9c51","USER_COUNT_EXPLANATION_SHORT",1178
"3f43abce-2dd0-4eb9-8db6-2842a7d899aa","USER_COUNT_EXPLANATION_SHORT",9217
"3f43abce-2dd0-4eb9-8db6-2842a7d899aa","USER_COUNT_EXPLANATION_LONG",9207
"611d3318-a8ea-49c1-b916-f5fcd07c7c5b","USER_COUNT_EXPLANATION_SHORT",4204
"f2fec9ce-bcb6-4582-82ea-001dc93b51b5","USER_COUNT_EXPLANATION_SHORT",4685
"b3485e57-d2d1-4559-8b01-b5f715ceb2a2","USER_COUNT_EXPLANATION_SHORT",5041
"ad9e0010-0094-42cf-87f5-c14f28834e4e","USER_COUNT_EXPLANATION_SHORT",3009
"ad9e0010-0094-42cf-87f5-c14f28834e4e","USER_COUNT_EXPLANATION_LONG",2990
"06961ce3-a136-4441-8302-b835ee9f24cb","USER_COUNT_EXPLANATION_SHORT",15417
"728ab490-6f63-4432-bed2-63391f47e104","USER_COUNT_EXPLANATION_SHORT",7032
"14fb6dd6-3027-4570-834e-beee1de28116","USER_COUNT_EXPLANATION_SHORT",4608
"14fb6dd6-3027-4570-834e-beee1de28116","USER_COUNT_EXPLANATION_LONG",4596
"1735b627-e7d9-4bd9-92ee-8158829de2a8","USER_COUNT_EXPLANATION_SHORT",9215
"1735b627-e7d9-4bd9-92ee-8158829de2a8","USER_COUNT_EXPLANATION_LONG",9150
"f662bde1-337d-4426-b896-ace373de9ca6","USER_COUNT_EXPLANATION_SHORT",3805
"41fb2ab2-0b1d-4cf7-8167-cef16f5954c1","USER_COUNT_EXPLANATION_SHORT",8274
"eb06433d-d2ea-4660-8b51-bc5bf59fe148","USER_COUNT_EXPLANATION_SHORT",18011
"eb06433d-d2ea-4660-8b51-bc5bf59fe148","USER_COUNT_EXPLANATION_LONG",18003
"692cbe14-36e4-45c1-9c29-e42ab29a2b73","USER_COUNT_EXPLANATION_SHORT",16651
"692cbe14-36e4-45c1-9c29-e42ab29a2b73","USER_COUNT_EXPLANATION_LONG",16628
"e13c6459-f15f-4523-a67c-1b5e555353e3","USER_COUNT_EXPLANATION_SHORT",856
"e47a82cc-5f16-4ee2-8140-1131a63036d7","USER_COUNT_EXPLANATION_SHORT",8009
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_SHORT",7245
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_LONG",7241
"90643cd7-62a5-44ba-92a4-4bedef78e41c","USER_COUNT_EXPLANATION_SHORT",8793
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_SHORT",3394
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_LONG",3390
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_SHORT",1564
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_LONG",1559
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_SHORT",6201
"025b6617-bed2-4f79-88ef-3d3b1093fa23","USER_COUNT_EXPLANATION_LONG",6196
"7e3aef86-1440-4a90-bf96-c6a832c20741","USER_COUNT_EXPLANATION_SHORT",1502
"19e729e3-e33f-4d8f-a947-355a03246b84","USER_COUNT_EXPLANATION_SHORT",4871
"2fa26258-272b-47fa-8fa3-d3cd3764003a","USER_COUNT_EXPLANATION_SHORT",10625
"20bd77a9-a768-4c79-b5ba-7e445f48bdf9","USER_COUNT_EXPLANATION_SHORT",6261
"20bd77a9-a768-4c79-b5ba-7e445f48bdf9","USER_COUNT_EXPLANATION_LONG",6259
"30c031df-f874-4290-a188-89cf4c036077","USER_COUNT_EXPLANATION_SHORT",7569
"30c031df-f874-4290-a188-89cf4c036077","USER_COUNT_EXPLANATION_LONG",7567
"fae2babf-de1c-4cef-882b-49f379d960d9","USER_COUNT_EXPLANATION_SHORT",3363
"e2ab7f40-10c2-4435-9b6e-d1c990ea21d7","USER_COUNT_EXPLANATION_SHORT",1701
"870ddaef-57c1-4569-b75e-a550d8dcd56d","USER_COUNT_EXPLANATION_SHORT",10502
"6043e2cc-4d03-4d2f-a68b-1d5502ce6c0f","USER_COUNT_EXPLANATION_SHORT",6368
"6043e2cc-4d03-4d2f-a68b-1d5502ce6c0f","USER_COUNT_EXPLANATION_LONG",6367
"7f2c1f9c-04ed-4b8e-b61f-ada50a61329c","USER_COUNT_EXPLANATION_SHORT",614918
"b013b070-1800-443e-ad1b-94d4e53f34dc","USER_COUNT_EXPLANATION_SHORT",5473
"7f2c1f9c-04ed-4b8e-b61f-ada50a61329c","USER_COUNT_EXPLANATION_SHORT",5177
"faff6ab9-be9a-41fa-b231-0b75d408bc88","USER_COUNT_EXPLANATION_SHORT",6591
"faff6ab9-be9a-41fa-b231-0b75d408bc88","USER_COUNT_EXPLANATION_LONG",6582
"85929629-d4f0-4f0a-b907-9b516dbf38c4","USER_COUNT_EXPLANATION_SHORT",5550
"85929629-d4f0-4f0a-b907-9b516dbf38c4","USER_COUNT_EXPLANATION_LONG",5546
"af870c0b-65e4-4909-aa61-f59dbfff4666","USER_COUNT_EXPLANATION_SHORT",4711
"e2ab7f40-10c2-4435-9b6e-d1c990ea21d7","USER_COUNT_EXPLANATION_SHORT",3639
"92e7981c-95aa-46d8-a6bd-3ff52c2a1cf8","USER_COUNT_EXPLANATION_SHORT",4429
"e97233a0-f5a9-4994-bbe2-fe275129aaf3","USER_COUNT_EXPLANATION_SHORT",9667
"e87e4d0f-0af5-4f52-8ea9-e63b3ff5ccff","USER_COUNT_EXPLANATION_SHORT",1701
"1782ba9e-ef68-41ed-bd59-5050ee909a91","USER_COUNT_EXPLANATION_SHORT",6096
"5a75d237-3860-43c6-893a-9c0527beb836","USER_COUNT_EXPLANATION_SHORT",5567
"42c271b5-f572-4b7e-8a15-272123b87533","USER_COUNT_EXPLANATION_SHORT",8346
"42c271b5-f572-4b7e-8a15-272123b87533","USER_COUNT_EXPLANATION_LONG",8332
"0db2571d-a9f4-4c08-851e-9a987edcdfbe","USER_COUNT_EXPLANATION_SHORT",6138
"1f2fd656-e784-42a6-8b7b-4eb617b559d4","USER_COUNT_EXPLANATION_SHORT",3174
"5572882d-cda5-47a6-b97d-505c165b9861","USER_COUNT_EXPLANATION_SHORT",5961
"f3b926bb-5166-4c7f-a098-750c51a5ed45","USER_COUNT_EXPLANATION_SHORT",16110
"1f2fd656-e784-42a6-8b7b-4eb617b559d4","USER_COUNT_EXPLANATION_SHORT",4518
"d38d464b-a6f1-49a8-be47-6589d78cf092","USER_COUNT_EXPLANATION_SHORT",4520
"0d849f5d-b532-49fc-aef4-9ad11ab85d1c","USER_COUNT_EXPLANATION_SHORT",1458
"f5aa9af1-feb5-44b2-a24c-05e114e8a520","USER_COUNT_EXPLANATION_SHORT",10342
"faff6ab9-be9a-41fa-b231-0b75d408bc88","USER_COUNT_EXPLANATION_SHORT",7510
"79ad3274-9cb0-4cb0-baa3-c37fd0e09b20","USER_COUNT_EXPLANATION_SHORT",5683
"79ad3274-9cb0-4cb0-baa3-c37fd0e09b20","USER_COUNT_EXPLANATION_SHORT",1319
"79ad3274-9cb0-4cb0-baa3-c37fd0e09b20","USER_COUNT_EXPLANATION_LONG",1315
"79ad3274-9cb0-4cb0-baa3-c37fd0e09b20","USER_COUNT_EXPLANATION_SHORT",4301
"ff9a72a3-815a-4c2f-9449-474363d45a50","USER_COUNT_EXPLANATION_SHORT",6662
"e68c0a14-b0fe-48c4-9c73-ab8b86310ff8","USER_COUNT_EXPLANATION_SHORT",7716
"2fbc4943-12e2-4d07-8bee-b77768f84c85","USER_COUNT_EXPLANATION_SHORT",6634
"f8d2b434-fc75-4689-a0d2-7d7dfb105d8f","USER_COUNT_EXPLANATION_SHORT",7322
"91237bf9-4e0a-4d6c-bd09-46cb4ad024ff","USER_COUNT_EXPLANATION_SHORT",1963
"91237bf9-4e0a-4d6c-bd09-46cb4ad024ff","USER_COUNT_EXPLANATION_LONG",1961
"91237bf9-4e0a-4d6c-bd09-46cb4ad024ff","USER_COUNT_EXPLANATION_SHORT",2369
"91237bf9-4e0a-4d6c-bd09-46cb4ad024ff","USER_COUNT_EXPLANATION_SHORT",4772
"20016d0e-7002-4953-9f78-861aaf4b9161","USER_COUNT_EXPLANATION_SHORT",7268
"02c7de82-915c-4d67-9e6f-02efef1cb277","USER_COUNT_EXPLANATION_SHORT",6067
"02c7de82-915c-4d67-9e6f-02efef1cb277","USER_COUNT_EXPLANATION_LONG",6062
"e8e719e1-b29b-4bc6-aa75-b15413b8fbb2","USER_COUNT_EXPLANATION_SHORT",16961
"ae68518c-a1c5-474a-a14b-d0985ca9ee84","USER_COUNT_EXPLANATION_SHORT",6736
"ae68518c-a1c5-474a-a14b-d0985ca9ee84","USER_COUNT_EXPLANATION_LONG",6726
"9e2409a7-2a62-4b24-8343-49fefdffa478","USER_COUNT_EXPLANATION_SHORT",4037
"c8d8c3f7-ff7b-496f-b6ee-8522c33b14bc","USER_COUNT_EXPLANATION_SHORT",4432
"c8d8c3f7-ff7b-496f-b6ee-8522c33b14bc","USER_COUNT_EXPLANATION_LONG",4431
"6e015e5f-88c9-4564-8ae8-0e0ed0afe853","USER_COUNT_EXPLANATION_SHORT",1338
"174de9ce-61c3-4e99-b3a5-79c4670f22cb","USER_COUNT_EXPLANATION_SHORT",2686
"f8d2b434-fc75-4689-a0d2-7d7dfb105d8f","USER_COUNT_EXPLANATION_SHORT",10720
"c8d8c3f7-ff7b-496f-b6ee-8522c33b14bc","USER_COUNT_EXPLANATION_SHORT",1868
"c8d8c3f7-ff7b-496f-b6ee-8522c33b14bc","USER_COUNT_EXPLANATION_LONG",1866
"2a3a9545-015d-44db-87f5-fcd05c213239","USER_COUNT_EXPLANATION_SHORT",6873
"2a3a9545-015d-44db-87f5-fcd05c213239","USER_COUNT_EXPLANATION_LONG",6851
"41a137d8-ff18-4323-9d1b-f1b92789770d","USER_COUNT_EXPLANATION_SHORT",2412
"343df2fa-47f1-438c-a6a1-d29689722cce","USER_COUNT_EXPLANATION_SHORT",770
"d4faccd0-936c-4798-b9ed-ca5ab5df8270","USER_COUNT_EXPLANATION_SHORT",9577
"d4faccd0-936c-4798-b9ed-ca5ab5df8270","USER_COUNT_EXPLANATION_LONG",9573
"0fa67643-9134-4f11-9278-4a13e5f6730a","USER_COUNT_EXPLANATION_SHORT",5258
"0fa67643-9134-4f11-9278-4a13e5f6730a","USER_COUNT_EXPLANATION_LONG",5239
"de357807-e33a-4b68-9337-5c5a23a83ae8","USER_COUNT_EXPLANATION_SHORT",2406
"598ba078-b209-4282-bb02-5cedaf91d74b","USER_COUNT_EXPLANATION_SHORT",7207
"fc303428-302b-4cf7-8d51-c4f0902d1b7c","USER_COUNT_EXPLANATION_SHORT",5816
"fc303428-302b-4cf7-8d51-c4f0902d1b7c","USER_COUNT_EXPLANATION_LONG",5806
"218b338c-3cb4-43fa-8346-9cfb3f5a361d","USER_COUNT_EXPLANATION_SHORT",3046
"218b338c-3cb4-43fa-8346-9cfb3f5a361d","USER_COUNT_EXPLANATION_LONG",3036
"566102b5-67c4-4518-a07f-5ae2ed879ac8","USER_COUNT_EXPLANATION_SHORT",880
"ab2bfe5b-92c3-4160-ac17-214ea1046e66","USER_COUNT_EXPLANATION_SHORT",3644
"a36b020f-f5e2-4879-9063-73439f367578","USER_COUNT_EXPLANATION_SHORT",3968
"a36b020f-f5e2-4879-9063-73439f367578","USER_COUNT_EXPLANATION_LONG",3963
"c0ac3c07-2ef3-4403-9c4f-99f16e3d5984","USER_COUNT_EXPLANATION_SHORT",3081
"485dbdfc-8738-46bd-b699-7e7d2ea4a07e","USER_COUNT_EXPLANATION_SHORT",18842
"a9ac76c2-67c7-49f8-911f-e06a3d666a92","USER_COUNT_EXPLANATION_SHORT",4815
"5990bd6d-68a0-4555-b11b-7bde2d420667","USER_COUNT_EXPLANATION_SHORT",12094
"3065cec4-6cda-4c4d-8340-dfed7487b114","USER_COUNT_EXPLANATION_SHORT",3494
"93e69ea7-2411-4366-8d8b-8a8b0257953a","USER_COUNT_EXPLANATION_SHORT",6991
"93e69ea7-2411-4366-8d8b-8a8b0257953a","USER_COUNT_EXPLANATION_LONG",6987
"3065cec4-6cda-4c4d-8340-dfed7487b114","USER_COUNT_EXPLANATION_SHORT",4345
"048de593-72cc-4cd3-b1f8-e9de7e5ff6b0","USER_COUNT_EXPLANATION_SHORT",2363
"ce8522b2-de6a-42e4-8b27-91f5c9bcb3e7","USER_COUNT_EXPLANATION_SHORT",6528
"9fd58424-247b-49ed-a57a-b2a9e30e4e0f","USER_COUNT_EXPLANATION_SHORT",1968
"9fd58424-247b-49ed-a57a-b2a9e30e4e0f","USER_COUNT_EXPLANATION_SHORT",8148
"9fd58424-247b-49ed-a57a-b2a9e30e4e0f","USER_COUNT_EXPLANATION_LONG",8128
"6b153cd8-1b38-4165-abd0-1f5d78540ec7","USER_COUNT_EXPLANATION_SHORT",10044
"2c9fec32-3b36-4fb4-bd18-a5a36516719e","USER_COUNT_EXPLANATION_SHORT",4755
"c1c29781-85b7-4bf3-aa07-99fee820dc08","USER_COUNT_EXPLANATION_SHORT",7568
"c1c29781-85b7-4bf3-aa07-99fee820dc08","USER_COUNT_EXPLANATION_LONG",7557
"c1c29781-85b7-4bf3-aa07-99fee820dc08","USER_COUNT_EXPLANATION_SHORT",10642
"c1c29781-85b7-4bf3-aa07-99fee820dc08","USER_COUNT_EXPLANATION_LONG",10631
"c36a49a6-25ef-4d6c-aa55-d5f7ca4b7667","USER_COUNT_EXPLANATION_SHORT",9164
"c36a49a6-25ef-4d6c-aa55-d5f7ca4b7667","USER_COUNT_EXPLANATION_LONG",9129
"78b0cf70-3857-4ac4-9295-0934d237793d","USER_COUNT_EXPLANATION_SHORT",9424
"78b0cf70-3857-4ac4-9295-0934d237793d","USER_COUNT_EXPLANATION_LONG",9415
"6fa83f65-cc1d-4cf4-9a89-b9edf9512610","USER_COUNT_EXPLANATION_SHORT",6864
"c905cb29-c350-4c67-b31f-85c8a8351a07","USER_COUNT_EXPLANATION_SHORT",15294
"c905cb29-c350-4c67-b31f-85c8a8351a07","USER_COUNT_EXPLANATION_LONG",15272
"c8c3ab09-2203-4bd8-a849-c71ae7ca5d93","USER_COUNT_EXPLANATION_SHORT",14030
"1b05cddd-a42e-40e0-b70e-2ee435863bf7","USER_COUNT_EXPLANATION_SHORT",4550
"1ba78a7a-c3ef-4fbf-a248-6a428a9be86a","USER_COUNT_EXPLANATION_SHORT",12151
"1ba78a7a-c3ef-4fbf-a248-6a428a9be86a","USER_COUNT_EXPLANATION_LONG",12108
"c905cb29-c350-4c67-b31f-85c8a8351a07","USER_COUNT_EXPLANATION_SHORT",17762
"c905cb29-c350-4c67-b31f-85c8a8351a07","USER_COUNT_EXPLANATION_LONG",17731
"fafde10d-909a-4ac7-afd8-fdb0ff1ce881","USER_COUNT_EXPLANATION_SHORT",11736
"11dcf816-af93-435d-9d2a-022583d1abbc","USER_COUNT_EXPLANATION_SHORT",17251
"11dcf816-af93-435d-9d2a-022583d1abbc","USER_COUNT_EXPLANATION_LONG",17236
"ad22d397-a969-44ac-bad4-532f979cdfe6","USER_COUNT_EXPLANATION_SHORT",3962
"ad22d397-a969-44ac-bad4-532f979cdfe6","USER_COUNT_EXPLANATION_LONG",3950
"6e572ce1-10e3-4346-90da-2360fb53c9e8","USER_COUNT_EXPLANATION_SHORT",11038
"6e572ce1-10e3-4346-90da-2360fb53c9e8","USER_COUNT_EXPLANATION_LONG",11016
"2043704d-946d-49d5-a161-e93bec08525e","USER_COUNT_EXPLANATION_SHORT",34042
"2043704d-946d-49d5-a161-e93bec08525e","USER_COUNT_EXPLANATION_LONG",33972
"9a5dc5d5-d2e8-40ef-aabe-8ac587667ae2","USER_COUNT_EXPLANATION_SHORT",7323
"9a5dc5d5-d2e8-40ef-aabe-8ac587667ae2","USER_COUNT_EXPLANATION_LONG",7312
"e5f6d885-0ba8-42f9-9d46-89a45eb1fa9d","USER_COUNT_EXPLANATION_SHORT",1066
"dc59f549-f78c-436a-bbba-2984b27ee0cc","USER_COUNT_EXPLANATION_SHORT",2187
"e5f6d885-0ba8-42f9-9d46-89a45eb1fa9d","USER_COUNT_EXPLANATION_SHORT",4786
"cdd9bd58-8956-4af5-b3da-4d83205b0333","USER_COUNT_EXPLANATION_SHORT",8726
"b18f7ca8-cfbe-4b9e-a4aa-ed8ffc37ecf5","USER_COUNT_EXPLANATION_SHORT",7231
"b18f7ca8-cfbe-4b9e-a4aa-ed8ffc37ecf5","USER_COUNT_EXPLANATION_LONG",7187
"f3d08c17-9339-4f8a-9386-97ecb2e2de59","USER_COUNT_EXPLANATION_SHORT",9598
"f3d08c17-9339-4f8a-9386-97ecb2e2de59","USER_COUNT_EXPLANATION_LONG",9595
"c0ac3c07-2ef3-4403-9c4f-99f16e3d5984","USER_COUNT_EXPLANATION_SHORT",14184
"c0ac3c07-2ef3-4403-9c4f-99f16e3d5984","USER_COUNT_EXPLANATION_LONG",14159
"c0ac3c07-2ef3-4403-9c4f-99f16e3d5984","USER_COUNT_EXPLANATION_SHORT",6835
"b692f2d1-31e3-4bee-b710-f58942df79d6","USER_COUNT_EXPLANATION_SHORT",2981
"b692f2d1-31e3-4bee-b710-f58942df79d6","USER_COUNT_EXPLANATION_LONG",2977
"0d849f5d-b532-49fc-aef4-9ad11ab85d1c","USER_COUNT_EXPLANATION_SHORT",9201
"46b43321-608b-4452-be12-6464b5d3e89d","USER_COUNT_EXPLANATION_SHORT",6883
"fe111d22-28b9-40f3-9f69-6f92a726a690","USER_COUNT_EXPLANATION_SHORT",10964
"e99e6945-a1e9-45ed-bbe2-a11c86df9230","USER_COUNT_EXPLANATION_SHORT",9973
"413b5886-9377-410b-b4e7-8031e3c20947","USER_COUNT_EXPLANATION_SHORT",3327
"fafde10d-909a-4ac7-afd8-fdb0ff1ce881","USER_COUNT_EXPLANATION_SHORT",13309
"c94bdac1-aa85-40af-a518-2575041a3136","USER_COUNT_EXPLANATION_SHORT",13054
"c94bdac1-aa85-40af-a518-2575041a3136","USER_COUNT_EXPLANATION_SHORT",3651
"f383c1cf-ef6f-4500-ad7b-d2d5fa6851a5","USER_COUNT_EXPLANATION_SHORT",1526
"bb4b0c98-a405-4ae2-9e2c-dee92fe55653","USER_COUNT_EXPLANATION_SHORT",3984
"a91234a5-3e7f-4428-a931-439a1a5dd90e","USER_COUNT_EXPLANATION_SHORT",2227
"a91234a5-3e7f-4428-a931-439a1a5dd90e","USER_COUNT_EXPLANATION_LONG",2222
"c7a515d2-79c2-409d-bfec-d554123b8b3d","USER_COUNT_EXPLANATION_SHORT",9808
"c7a515d2-79c2-409d-bfec-d554123b8b3d","USER_COUNT_EXPLANATION_LONG",9805
"555eae99-e88b-441a-8351-6e8d56f08bee","USER_COUNT_EXPLANATION_SHORT",10873
"555eae99-e88b-441a-8351-6e8d56f08bee","USER_COUNT_EXPLANATION_LONG",10823
"1be4a84c-0b72-4e48-99d8-a2b0f411d26d","USER_COUNT_EXPLANATION_SHORT",5331
"84871935-1390-48fd-adef-7828314481c2","USER_COUNT_EXPLANATION_SHORT",2512
"84871935-1390-48fd-adef-7828314481c2","USER_COUNT_EXPLANATION_LONG",2488
"d38d464b-a6f1-49a8-be47-6589d78cf092","USER_COUNT_EXPLANATION_SHORT",15933
"0b10cd93-33cf-469c-a6fd-697c84278c0a","USER_COUNT_EXPLANATION_SHORT",26416
"0b10cd93-33cf-469c-a6fd-697c84278c0a","USER_COUNT_EXPLANATION_LONG",26402
"a5f25816-c6a5-4fe4-8bb6-005fd76c6403","USER_COUNT_EXPLANATION_SHORT",1895
"0b10cd93-33cf-469c-a6fd-697c84278c0a","USER_COUNT_EXPLANATION_SHORT",8815
"0b10cd93-33cf-469c-a6fd-697c84278c0a","USER_COUNT_EXPLANATION_LONG",8801
"30e9dc77-cd61-4d4a-8a83-51e6e0a49d4a","USER_COUNT_EXPLANATION_SHORT",1678
"30e9dc77-cd61-4d4a-8a83-51e6e0a49d4a","USER_COUNT_EXPLANATION_LONG",1674
"76ef9baa-9e39-4a21-987d-a2766011db96","USER_COUNT_EXPLANATION_SHORT",5031
"4b24b7b0-347e-45c8-b2bd-a585882c968c","USER_COUNT_EXPLANATION_SHORT",2840
"7c24c407-7ddd-4c20-9f5a-1a320d9bdb74","USER_COUNT_EXPLANATION_SHORT",4431
"738e1dcf-76bc-46de-a817-601f27cfc712","USER_COUNT_EXPLANATION_SHORT",3159
"738e1dcf-76bc-46de-a817-601f27cfc712","USER_COUNT_EXPLANATION_SHORT",10841
"6448b67d-b177-420e-97bc-9df5c2972aaa","USER_COUNT_EXPLANATION_SHORT",3364
"16772be1-9f70-4a30-a564-3c9807896809","USER_COUNT_EXPLANATION_SHORT",12125
"19fbfb91-220d-4a52-8d5a-445c630c8f88","USER_COUNT_EXPLANATION_SHORT",3876
"8d1e63e1-6cef-44cd-ba1d-f03914550e87","USER_COUNT_EXPLANATION_SHORT",18479
"8d1e63e1-6cef-44cd-ba1d-f03914550e87","USER_COUNT_EXPLANATION_LONG",18439
"b7236c29-ae2a-41a8-b66f-b0bd597ed93c","USER_COUNT_EXPLANATION_SHORT",9588
"b7236c29-ae2a-41a8-b66f-b0bd597ed93c","USER_COUNT_EXPLANATION_LONG",9582
"0482c5d9-eb92-498d-a96f-20320516de55","USER_COUNT_EXPLANATION_SHORT",11001
"d8284ce8-7aed-44b0-b089-7e0015b2eb4e","USER_COUNT_EXPLANATION_SHORT",3631
"b7236c29-ae2a-41a8-b66f-b0bd597ed93c","USER_COUNT_EXPLANATION_SHORT",7414
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_SHORT",8417
"33541510-9dbd-4529-b7dd-446e11e7038e","USER_COUNT_EXPLANATION_LONG",8394
"d675a7ac-25d6-4d6e-9914-2a929bfbc734","USER_COUNT_EXPLANATION_SHORT",1936
